NoClstr,FinalLevelTax,NoSeqinTax,TaxonomyPath
925,S,4,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Hydrogenophaga; [S] Hydrogenophaga sp. NH-16;
926,S,2,[D] Bacteria; [P] Proteobacteria; [C] Epsilonproteobacteria; [O] Campylobacterales; [F] Hydrogenimonaceae; [G] Hydrogenimonas; [S] Hydrogenimonas sp.;
927,G,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus;
929,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Alkalihalobacillus; [S] Alkalihalobacillus halodurans;
929,S,9,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus equi;
929,S,6,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus pyogenes;
930,F,1,[D] Bacteria; [P] Firmicutes; [C] Erysipelotrichia; [O] Erysipelotrichales; [F] Erysipelotrichaceae;
931,S,5,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Bifidobacteriales; [F] Bifidobacteriaceae; [G] Bifidobacterium; [S] Bifidobacterium breve;
931,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus sp. IHB B 3084;
931,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] unknown; [S] Paenibacillaceae bacterium GAS479;
931,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Desulfosporosinus; [S] Desulfosporosinus acidiphilus;
932,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Neisseriales; [F] Neisseriaceae; [G] Neisseria; [S] Neisseria weaveri;
933,S,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus equi;
934,G,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Virgibacillus;
934,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Virgibacillus; [S] Virgibacillus sp. 6R;
934,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Virgibacillus; [S] Virgibacillus sp. Bac330;
934,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus larvae;
936,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Planococcaceae; [G] Kurthia; [S] Kurthia zopfii;
937,S,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Moraxellaceae; [G] Moraxella; [S] Moraxella bovoculi;
938,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. NHF165;
938,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. WAC00288;
938,S,4,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptosporangiales; [F] Nocardiopsaceae; [G] Nocardiopsis; [S] Nocardiopsis alba;
939,S,4,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Xanthomonadales; [F] Rhodanobacteraceae; [G] Ahniella; [S] Ahniella affigens;
941,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Xanthomonadales; [F] Rhodanobacteraceae; [G] Ahniella; [S] Ahniella affigens;
942,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Oscillospiraceae; [G] Oscillibacter; [S] Oscillibacter sp. PEA192;
942,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhizobiales; [F] Methylobacteriaceae; [G] Microvirga; [S] Microvirga thermotolerans;
943,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Neisseriales; [F] Neisseriaceae; [G] Neisseria; [S] Neisseria mucosa;
945,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Coriobacteriia; [O] Eggerthellales; [F] Eggerthellaceae; [G] Eggerthella; [S] Eggerthella lenta;
945,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Lysinibacillus; [S] Lysinibacillus fusiformis;
946,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Brevibacillus; [S] Brevibacillus laterosporus;
947,S,4,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Levilactobacillus; [S] Levilactobacillus brevis;
947,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Klebsiella; [S] Klebsiella variicola;
947,S,1,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Leptospirales; [F] Leptospiraceae; [G] Leptospira; [S] Leptospira mayottensis;
952,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Streptococcaceae; [G] Streptococcus; [S] Streptococcus equi;
956,S,1,[D] Bacteria; [P] Chlorobi; [C] Chlorobia; [O] Chlorobiales; [F] Chlorobiaceae; [G] Prosthecochloris; [S] Prosthecochloris sp. GSB1;
958,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Lachnospiraceae; [G] Roseburia; [S] Roseburia hominis;
960,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium botulinum;
960,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium taeniosporum;
962,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus; [S] Bacillus sp. S3;
968,S,3,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus larvae;
975,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Pseudomonadaceae; [G] Pseudomonas; [S] Pseudomonas aeruginosa;
982,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces rochei;
982,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. RLB1-9;
982,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. RLB3-17;
982,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces viridifaciens;
983,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus sp. 37;
989,S,2,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Alcaligenaceae; [G] Achromobacter; [S] Achromobacter xylosoxidans;
989,F,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae;
989,S,5,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Citrobacter; [S] Citrobacter rodentium;
989,S,8,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Escherichia; [S] Escherichia coli;
989,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Salmonella; [S] Salmonella enterica;
997,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium pseudotuberculosis;
998,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
998,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces albidoflavus;
998,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces cavourensis;
1000,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium novyi;
1004,C,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria;
1004,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Alteromonadales; [F] Shewanellaceae; [G] Shewanella; [S] Shewanella baltica;
1004,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Escherichia; [S] Escherichia coli;
1004,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Erwiniaceae; [G] Erwinia; [S] Erwinia sp. J780;
1004,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Morganellaceae; [G] Providencia; [S] Providencia sp. WCHPHu000369;
1004,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Pectobacteriaceae; [G] Dickeya; [S] Dickeya aquatica;
1004,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Yersiniaceae; [G] Serratia; [S] Serratia plymuthica;
1004,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Pseudomonadales; [F] Moraxellaceae; [G] Acinetobacter; [S] Acinetobacter sp. ACNIH2;
1005,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Rhodocyclales; [F] Zoogloeaceae; [G] Thauera; [S] Thauera aromatica;
1012,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Comamonadaceae; [G] Acidovorax; [S] Acidovorax avenae;
1014,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Yersiniaceae; [G] Serratia; [S] Serratia plymuthica;
1026,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus; [S] Bacillus altitudinis;
1029,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Paenibacillaceae; [G] Paenibacillus; [S] Paenibacillus donghaensis;
1031,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Actinomycetales; [F] Actinomycetaceae; [G] Trueperella; [S] Trueperella pyogenes;
1031,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Nocardiaceae; [G] Nocardia; [S] Nocardia sp. CS682;
1031,S,11,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Nocardiaceae; [G] Nocardia; [S] Nocardia terpenica;
1031,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Nakamurellales; [F] Nakamurellaceae; [G] Nakamurella; [S] Nakamurella multipartita;
1031,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. DUT11;
1031,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Acetobacteraceae; [G] Acetobacter; [S] Acetobacter persici;
1031,S,1,[D] Bacteria; [P] Proteobacteria; [C] Deltaproteobacteria; [O] Myxococcales; [F] Anaeromyxobacteraceae; [G] Anaeromyxobacter; [S] Anaeromyxobacter dehalogenans;
1032,G,2,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus;
1033,G,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Bacillus;
1071,G,4,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium;
1071,S,11,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium botulinum;
1071,S,3,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium sporogenes;
1074,G,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces;
1080,S,1,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Deinococcales; [F] Deinococcaceae; [G] Deinococcus; [S] Deinococcus gobiensis;
1080,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Chromatiales; [F] Chromatiaceae; [G] Nitrosococcus; [S] Nitrosococcus watsonii;
1087,S,1,[D] Bacteria; [P] Proteobacteria; [C] Acidithiobacillia; [O] Acidithiobacillales; [F] Acidithiobacillaceae; [G] Acidithiobacillus; [S] Acidithiobacillus ferrooxidans;
1088,S,4,[D] Bacteria; [P] Proteobacteria; [C] Acidithiobacillia; [O] Acidithiobacillales; [F] Acidithiobacillaceae; [G] Acidithiobacillus; [S] Acidithiobacillus ferrooxidans;
1094,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptostreptococcaceae; [G] Clostridioides; [S] Clostridioides difficile;
1097,S,2,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Citrobacter; [S] Citrobacter rodentium;
1110,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces glaucescens;
1110,S,2,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. GF20;
1110,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. TLI_053;
1110,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. WAC08241;
1112,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces glaucescens;
1112,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces pactum;
1112,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. CLI2509;
1112,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. NHF165;
1112,S,3,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. S6;
1120,S,1,[D] Bacteria; [P] Deinococcus-Thermus; [C] Deinococci; [O] Thermales; [F] Thermaceae; [G] Thermus; [S] Thermus thermophilus;
1121,F,3,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae;
1121,G,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Enterobacterales; [F] Enterobacteriaceae; [G] Klebsiella;
1134,S,2,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Eubacteriaceae; [G] Eubacterium; [S] Eubacterium limosum;
1139,S,1,[D] Bacteria; [P] Thermotogae <phylum>; [C] Thermotogae; [O] Thermotogales; [F] Thermotogaceae; [G] Pseudothermotoga; [S] Pseudothermotoga thermarum;
1141,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptococcaceae; [G] Dehalobacterium; [S] Dehalobacterium formicoaceticum;
1159,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Sphingomonadales; [F] Sphingomonadaceae; [G] Hankyongella; [S] Hankyongella ginsenosidimutans;
1170,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium kluyveri;
1179,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Chitinophagia; [O] Chitinophagales; [F] Chitinophagaceae; [G] Arachidicoccus; [S] Arachidicoccus ginsenosidivorans;
1199,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Chitinophagia; [O] Chitinophagales; [F] Chitinophagaceae; [G] Pseudobacter; [S] Pseudobacter ginsenosidimutans;
1230,S,1,[D] Bacteria; [P] Spirochaetes; [C] Spirochaetia; [O] Leptospirales; [F] Leptospiraceae; [G] Leptospira; [S] Leptospira mayottensis;
1233,S,1,[D] Bacteria; [P] Bacteroidetes; [C] Cytophagia; [O] Cytophagales; [F] Cytophagaceae; [G] Spirosoma; [S] Spirosoma endbachense;
1264,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. endophyte_N2;
1296,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Vibrionales; [F] Vibrionaceae; [G] Vibrio; [S] Vibrio campbellii;
1301,S,1,[D] Bacteria; [P] Fusobacteria; [C] Fusobacteriia; [O] Fusobacteriales; [F] Fusobacteriaceae; [G] Fusobacterium; [S] Fusobacterium ulcerans;
1305,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Geobacillus; [S] Geobacillus sp. WCH70;
1305,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Bacillales; [F] Bacillaceae; [G] Geobacillus; [S] Geobacillus stearothermophilus;
1306,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Clostridiaceae; [G] Clostridium; [S] Clostridium cochlearium;
1306,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptostreptococcaceae; [G] Clostridioides; [S] Clostridioides difficile;
1310,S,1,[D] Bacteria; [P] Firmicutes; [C] Clostridia; [O] Clostridiales; [F] Peptostreptococcaceae; [G] Clostridioides; [S] Clostridioides difficile;
1316,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Lactobacillaceae; [G] Lactobacillus; [S] Lactobacillus crispatus;
1323,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium kutscheri;
1323,S,1,[D] Bacteria; [P] Proteobacteria; [C] Acidithiobacillia; [O] Acidithiobacillales; [F] Acidithiobacillaceae; [G] Acidithiobacillus; [S] Acidithiobacillus caldus;
1327,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces viridifaciens;
1330,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces glaucescens;
1334,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces kanamyceticus;
1348,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces laurentii;
1349,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces laurentii;
1356,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces lydicus;
1358,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces viridifaciens;
1359,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces viridifaciens;
1381,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces tsukubensis;
1389,S,1,[D] Bacteria; [P] Firmicutes; [C] Bacilli; [O] Lactobacillales; [F] Aerococcaceae; [G] Aerococcus; [S] Aerococcus sanguinicola;
1407,S,1,[D] Bacteria; [P] Proteobacteria; [C] Gammaproteobacteria; [O] Oceanospirillales; [F] Halomonadaceae; [G] Halomonas; [S] Halomonas sp. PA16-9;
1427,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Micromonosporales; [F] Micromonosporaceae; [G] Micromonospora; [S] Micromonospora coxensis;
1454,S,1,[D] Bacteria; [P] Proteobacteria; [C] Acidithiobacillia; [O] Acidithiobacillales; [F] Acidithiobacillaceae; [G] Acidithiobacillus; [S] Acidithiobacillus caldus;
1455,S,1,[D] Bacteria; [P] Proteobacteria; [C] Acidithiobacillia; [O] Acidithiobacillales; [F] Acidithiobacillaceae; [G] Acidithiobacillus; [S] Acidithiobacillus caldus;
1478,S,1,[D] Bacteria; [P] Proteobacteria; [C] Alphaproteobacteria; [O] Rhodospirillales; [F] Acetobacteraceae; [G] Acetobacter; [S] Acetobacter persici;
1495,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptosporangiales; [F] Nocardiopsaceae; [G] Nocardiopsis; [S] Nocardiopsis alba;
1499,S,1,[D] Bacteria; [P] Proteobacteria; [C] Betaproteobacteria; [O] Burkholderiales; [F] Oxalobacteraceae; [G] Janthinobacterium; [S] Janthinobacterium agaricidamnosum;
1504,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Pseudonocardiales; [F] Pseudonocardiaceae; [G] Actinoalloteichus; [S] Actinoalloteichus hoggarensis;
1523,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Streptomycetales; [F] Streptomycetaceae; [G] Streptomyces; [S] Streptomyces sp. 2323.1;
1525,S,1,[D] Bacteria; [P] Actinobacteria <actinobacteria>; [C] Actinobacteria; [O] Corynebacteriales; [F] Corynebacteriaceae; [G] Corynebacterium; [S] Corynebacterium uterequi;
